Biogeographic area,Country,Site,Site_name_machine_readable,Archive type,Latitude,Longitude,Altitude,Database,Pollen,Published,Data received (from authors),Link to database,dataset_id,Dated,Recalibrated,Period,African Humid Period,Minimum mean cal BP,Maximum mean cal BP,Observations,"Concentration (Lycopodium, Eucalyptus, Spikes)",Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Reference 9,Reference 10,Reference 11,Reference 12,Reference 13,Reference 14,Reference 15,Reference 16
Sahara,Egypt,Sed 12,Sed_12_Egypt,Lacustrine sediment,25.826,29.007,588.552002,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed 13,Sed_13_Egypt,Lacustrine sediment,25.85,29.022,551.3024292,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed 14,Sed_14_Egypt,Lacustrine sediment,25.9,28.979,487.5935974,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_15_Egypt,Sed_15_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_16_Egypt,Sed_16_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_17_Egypt,Sed_17_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_18_Egypt,Sed_18_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_2_Egypt,Sed_2_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_3_Egypt,Sed_3_Egypt,Lacustrine sediment,25.888,28.939,497.7807922,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed 4,Sed_4_Egypt,Lacustrine sediment,25.903,28.774,560.8383789,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_5_Egypt,Sed_5_Egypt,Lacustrine sediment,25.879,28.837,522.7199707,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_6_Egypt,Sed_6_Egypt,Lacustrine sediment,25.879,28.837,522.7199707,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_7_Egypt,Sed_7_Egypt,Lacustrine sediment,25.879,28.837,522.7199707,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_8_Egypt,Sed_8_Egypt,Lacustrine sediment,25.879,28.837,522.7199707,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Sed_9_Egypt,Sed_9_Egypt,Lacustrine sediment,25.879,28.837,522.7199707,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Nigeria,"Jikariya, Nigeria",Jikariya_Nigeria,Lacustrine sediment,13.3136667,11.077,332,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/4613bd8f-2a57-4b56-84b0-7ae6d6121ded,NA,Yes,Yes,"Holocene (Early, Middle and Late)",Yes,-21,11781,NA,X,"Waller, M.P.; Street-Perrott, F.A.; Wang, H. 2007 Holocene vegetation history of the Sahel: pollen, sedimentological andgeochemical data from Jikariya Lake,north-eastern Nigeria. Journal of Biogeography. Vol. 34: 1575-1590. https://doi.org/10.1111/j.1365-2699.2007.01721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arabian Peninsula,Qatar,Site_36_M_104_a_Qatar,Site_36_M_104_a_Qatar,Terrestrial core,25.967,51.3,134.3296051,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/c5e6fd28-a43e-4c31-987c-ff19b2e8098d,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Bonnefille, R. 1988 Palynologie des sédiments Holocènes de sites archéologiques du Quatar. In: Inizan M.-L. (Ed). Préhistoire à Quatar, Recherche sur les civilisations (Eds) 2.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Nigeria,"Kaigama, Nigeria",Kaigama_Nigeria,Lacustrine sediment,13.252778,11.568889,330,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/c87d697d-9cbe-449f-900a-d359292a96f2,NA,Yes,Yes,Early Holocene (Greenlandian),Yes,3745,10877,NA,X,Salzmann 1996 Holocene vegetation history of Sahelian-zone of NE-Nigeria: Preliminary results. Palaeoecology of Africa. Vol. 24: 103-114,Salzmann & Waller 1998 The Holocene vegetational history of the Nigerian Sahel based on multiple pollen profiles. Review of Palaeobotany and Palynology. Vol. 100: 39-72. https://doi.org/10.1016%2Fs0034-6667%2897%2900053-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Nigeria,"Kajemarum Oasis, Nigeria",Kajemarum_Oasis_Nigeria,Lacustrine sediment,13.3,11.02,300,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/4e2376f9-8e4e-4b88-a054-593230c12456,NA,Yes,Yes,Early Holocene (Greenlandian),Yes,2185,10977,NA,X,Salzmann & Waller 1998 The Holocene vegetational history of the Nigerian Sahel based on multiple pollen profiles. Review of Palaeobotany and Palynology. Vol. 100: 39-72. https://doi.org/10.1016%2Fs0034-6667%2897%2900053-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Chad,"Kamala, Chad",Kamala_Chad,Unknown,14.033333,16.316667,420,APD,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/6c91ad4d-0f36-4197-9ce6-e6e3f451a447,NA,Yes,"Yes, but keep original calibration",Early Holocene (Greenlandian),Yes,11748,11748,NA,NA,"Maley, J. 1981. Etudes palynologiques dans le bassin du Tchad et paléoclimatologie de l'Afrique Nord-Tropicale de 30 000 ans à l'époque actuelle. Orstom, Paris, 586p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Nigeria,KCO,KCO_Nigeria,Terrestrial core,10.226,12.0558,650,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/1cee86a6-0fa1-4687-8b39-90d20b5fae4f,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Salzmann, U. 1999 Zur holozänen vegetations- und klimaentwicklung der westafrikanischen savannen Paläoökologische untersuchungen in der Sahel- und Sudanzone NO-Nigerias.	PhD Thesis, University of Wuerzburg, Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Senegal,"Keur Marsal, Senegal",Keur_Marsal_Senegal,NA,16.5333,-16.25,0,NA,Fossil,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medus 1981 Données préliminaires sur la palynologie de l_Holocène du delta du fleuve Sénégal. Géobios Vol. 614 801-805.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Senegal,"Khant, Senegal",Khant_Senegal,Coastal sediment,16.069374,-16.340448,3,APD,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/9b1fc634-8038-4156-8591-e4659146f092,NA,No,No,NA,NA,NA,NA,NA,NA,"Médus, J. 1975 Spectres palynologiques de deux sédiments du Nouakchottien des environs de Saint-Louis (Sénégal) Bulletin de l'Institut Fondamental d'Afrique Noire 534-536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Chad,Kouiklea KK1,Kouiklea_Chad,Mud river,13.457556,13.8,277,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/b624874f-441e-41da-950d-00b0b8e3fc6a,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Amaral, P. G. C., Vincens, A., Guiot, J., Buchet, G., Deschamps, P., Doumnang, J. C., & Sylvestre, F. (2013). Palynological evidence for gradual vegetation and climate changes during the African Humid Period termination at 13°N from a Mega-Lake Chad sedimentary sequence. Climate of the Past, 9, 223-241. https://doi.org/10.5194/cp-9-223-2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Chad,"Kouka, Chad",Kouka_Chad,Lacustrine sediment,13.1,15.6333,283,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/fa04b55d-d307-4eec-b61c-86f0966cdd58,NA,Yes,Yes,Early Holocene (Greenlandian),Yes,11051.8,11051.8,NA,NA,"Maley 1981 Etudes palynologiques dans le bassin du Tchad et paléoclimatologie de l'Afrique Nord-Tropicale de 30 000 ans à l'époque actuelle. Orstom, Paris, 586p.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Tauber_traps_1_Egypt,Tauber_traps_1_Egypt,Lacustrine sediment,25.819,28.986,590.2495728,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Tauber_traps_2_Egypt,Tauber_traps_2_Egypt,Lacustrine sediment,25.819,28.986,590.2495728,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Tauber_traps_3_Egypt,Tauber_traps_3_Egypt,Lacustrine sediment,25.819,28.986,590.2495728,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Tauber_traps_4_Egypt,Tauber_traps_4_Egypt,Lacustrine sediment,25.819,28.986,590.2495728,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Egypt,Tauber_traps_5_Egypt,Tauber_traps_5_Egypt,Lacustrine sediment,25.819,28.986,590.2495728,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/7a080bcf-765d-4c51-97c0-5ef711813086,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Ritchie, J.C.1986 Modern pollen spectra from Dakhleh Oasis, Western Egyptian Desert. Grana vol 25: 177-182. https://doi.org/10.1080/00173138609427719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Algeria,Tin_Tarabine_408-6F_Algeria,Tin_Tarabine_408-6F_Algeria,Terrestrial core,20.85,5.25,723.2719727,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/3f7d677a-d2f8-42bc-bbc0-c1f828c69e24,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. unpublished",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahara,Algeria,Tin_Timaroudia_408-7F_Algeria,Tin_Timaroudia_408-7F_Algeria,Terrestrial core,21.5,6,764.2816162,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/3f7d677a-d2f8-42bc-bbc0-c1f828c69e24,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Lézine, A.M. unpublished",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Chad,Koukou,Koukou_Chad,Mud river,13.833,14.7,429.4079895,APD,Modern,Yes,NA,APD/Modern Pollen Data/Uuid:96c9e463-3bd9-4340-b53d-427e989ca5a5,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Maley 1981 Etudes palynologiques dans le bassin du Tchad et paléoclimatologie de l'Afrique Nord-Tropicale de 30.000 ans à l'époque actuelle. Orstom, Paris, Travaux et Documents 129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Nigeria,KT,KT_Nigeria,Terrestrial core,10.31,12.07,690,APD,Modern,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/modern/1cee86a6-0fa1-4687-8b39-90d20b5fae4f,NA,Modern,Modern,Modern,NA,NA,NA,NA,NA,"Salzmann, U. 1999 Zur holozänen vegetations- und klimaentwicklung der westafrikanischen savannen Paläoökologische untersuchungen in der Sahel- und Sudanzone NO-Nigerias.	PhD Thesis, University of Wuerzburg, Frankfurt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Nigeria,"Kuluwu Oasis, Nigeria",Kuluwu_Oasis_Nigeria,Lacustrine sediment,13.217222,11.550833,330,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/185444b1-026f-4474-83e2-15c3c9c0dea6,NA,Yes,Yes,Early Holocene (Greenlandian),Yes,5219,11320,NA,X,Salzmann 1996 Holocene vegetation history of Sahelian-zone of NE-Nigeria: Preliminary results. Palaeoecology of Africa. Vol. 24: 103-114,Salzmann & Waller 1998 The Holocene vegetational history of the Nigerian Sahel based on multiple pollen profiles. Review of Palaeobotany and Palynology. Vol. 100: 39-72. https://doi.org/10.1016%2Fs0034-6667%2897%2900053-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Ethiopia,Lake Abiyata (ABIJATA ),Lake_Abiyata_ABIJATA_Ethiopia,Lacustrine sediment,7.7,38.6,1578,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/84a9b0db-f5f0-48b1-92f7-89c8a7824ccd,NA,Yes,Yes,Late Holocene (Meghalayan),No,1429,1620,NA,NA,"Bonnefille, R.; Robert, C.; Delibrias, G.; Elenga, H.; Herbin, J.P.; Lézine, A.M.; Perinet, G.; Tiercelin, J.J. 1986. Palaeoenvironment of Lake Abijata, Ethiopia, during the past 2000 years In: Frostick L.E. et al (eds). Sedimentation in the African Rifts. Geological Society Special Publication.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Ethiopia,Lake Abiyata (ABIYATA [AB5CV]),Lake_Abiyata_ABIYATA_AB5CV_Ethiopia,Lacustrine sediment,7.7,38.6,1578,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/5bfee794-a225-45ee-a31c-b0b674964a0e,NA,Yes,Yes,Late Holocene (Meghalayan),No,-32,1434,NA,NA,"Dagnachew Legesse; F Gasse; O Radakovitch; C Vallet-Coulomb; R Bonnefille; D Verschuren; E Gibert; P Barker. 2002. Environmental changes in a tropical lake (Lake Abiyata, Ethiopia) during recent centuries. Palaeogeography, Palaeoclimatology, Palaeoecology. 10.1016/s0031-0182(02)00479-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Ethiopia,Lake Abiyata (ABIYATA),Lake_Abiyata_ABIYATA_Ethiopia,Lacustrine sediment,7.7,38.6,1578,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/c753c851-b4a4-44a5-acfc-168b3b393797,NA,Yes,Yes,"Holocene, Pre-Holocene",Yes,9537,12481,NA,NA,"Lézine, A.M. 1981. Le Lac Abiyata (Ethiopie) - Palynologie et paléoclimatologie du Quaternaire récent. Thèse 3ème cycle, Université de Bordeaux. 	
","Lézine, A.M.; Bonnefille, R. 1982. Diagramme pollinique Holocène d'un sondage du Lac Abiyata (Ethiopie, 7°42' Nord).Pollen et Spores
","Bonnefille, R.; Lézine, A.-M. 1984. Environnement végétal du Rift éthiopien au Quaternaire récent d'après l'étude palynologique du sondage du lac Abiyata. Revue de Paléobiologie, volume spécial.
","Bonnefille, R.; Lézine, A.-M. 1981. Evolution des climats dans les zones intertropicales d'Afrique orientale. R&D programme in the fiel of environ, climatology sub-programme, contact group \Reconstitution of past climates\"". Extended abstract.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Nigeria,"Lake Bal, Nigeria",Lake_Bal_Nigeria,Lacustrine sediment,13.306944,10.949444,300,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/5c1711f6-dcd4-487f-9f3f-1597bbc9e9e7,NA,Yes,Yes,"Holocene, Pre-Holocene",Yes,38,13866,NA,X,Salzmann & Waller 1998 The Holocene vegetational history of the Nigerian Sahel based on multiple pollen profiles. Review of Palaeobotany and Palynology. Vol. 100: 39-72. https://doi.org/10.1016%2Fs0034-6667%2897%2900053-5,"Salzmann 1999 Zur holozänen vegetations- und klimaentwicklung der westafrikanischen savannen Paläoökologische untersuchungen in der Sahel- und Sudanzone NO-Nigerias.	PhD Thesis, University of Wuerzburg, Frankfurt.","Waller, M.P.; Salzmann, U. 1999 Holocene vegetation changes in the Sahelian zone of NE Nigeria: The detection of anthropogenic activity. Palaeoecology of Africa. Vol. 26: 85-102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Chad,"Lake Chad, Chad",Lake_Chad,Lacustrine sediment,13.0083,14.5975,275,APD,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/aaf5f9a9-af36-4c82-beb4-94c16abe06f0,NA,Yes,Yes,Middle Holocene (Northgrippian),Yes,4745,6594,NA,NA,"Amaral, P. G. C., Vincens, A., Guiot, J., Buchet, G., Deschamps, P., Doumnang, J. C., & Sylvestre, F. (2013). Palynological evidence for gradual vegetation and climate changes during the African Humid Period termination at 13°N from a Mega-Lake Chad sedimentary sequence. Climate of the Past, 9, 223-241. https://doi.org/10.5194/cp-9-223-2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Senegal,"Lake Guiers 1, Senegal (guiers3)",Lake_Guiers_1_Senegal,Lacustrine sediment,16.283333,-15.833333,1,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/9431b31b-a693-472d-88ba-849eb9fc60a6,NA,Yes,Yes,Middle Holocene (Northgrippian),Yes,6960.5,6960.5,Calibrated date set to closest depth in pollen sequence,NA,"Lézine 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II.","Lézine 1988 New pollen data from the Sahel, Senegal. Review of Palaeobotany and Palynology. Vol. 55: 141-154. https://doi.org/10.1016%2F0034-6667%2888%2990082-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sahel,Senegal,"Lake Guiers 2, Senegal (guiers2)",Lake_Guiers_2_Senegal,Lacustrine sediment,16.116667,-15.916667,1,APD/Neotoma,Fossil,Yes,NA,https://africanpollendatabase.ipsl.fr/#/dataset/fossil/8fbecaa5-16b1-4e4f-81d7-5be9ac936ba0,NA,Yes,Yes,Middle Holocene (Northgrippian),Yes,506,5945,NA,NA,"Lézine 1987 Paléoenvironnements végétaux d'Afrique Nord-Tropicale depuis 12 000 B.P.: analyse pollinique de séries sédimentaires continentales (Sénégal-Mauritanie). Thèse, Université Aix-Marseille II","Lézine 1988 New pollen data from the Sahel, Senegal. Review of Palaeobotany and Palynology. Vol. 55: 141-154. https://doi.org/10.1016%2F0034-6667%2888%2990082-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudanian,Egypt,"Lake Hamra, Wadi El Natrun (North Western Desert, Egypt)",Lake_Hamra_Wadi_El_Natrun_North_Western_Desert_Egypt,NA,30.40167,30.314006,112.1312027,NA,Fossil,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zaky 2020 Mid-to Late Holocene paleoclimatic changes and paleoenvironmental shifts Egypt. Quaternary International. Vol. 542: 109-120. DOI: 10.1016/j.quaint.2020.03.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
