"age_NA","ageolder_BP","ageyounger_BP","depth","Abies","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Anthoceris/Isotoma","Apiaceae undif.","Araliaceae undif.","Arceuthobium","Artemisia","Asparagales","Asteroideae undif.","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Buxus","Carpinus","Carya","Caryophyllaceae undif.","Castanea","Cathaya","Cedrus","Celtis","Centaurea","Centranthus t.","Cicatricosisporites","Cissus t.","Cistaceae","Coriaria","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Drosera","Ephedra","Erica t.","Erodium","Eucommia","Euphorbiaceae undif.","Fabaceae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Fungi","Geranium","Hamamelidaceae","HippophaÃ«","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Lemnaceae","Linum t.","Lythrum","Malva undif.","Morella","Musci","Olea t.","Onagraceae","Parrotia","Petaloid monocot","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Polygala","Polygonum t.","Populus","Potamogeton","Protist","Pterocarya","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rhamnus","Riccia","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Sigmopollis","Solanaceae undif.","Sparganium","Tamarix","Thalictrum","Thymelaeaceae undif.","Tsuga","Typha","Ulmus t.","Unknown","Unknown (monolete, psilate)","Unknown (trilete, psilate)","Valeriana t.","Verbenaceae undif.","Viscum","Zelkova"
NA,NA,NA," 26.2","  8.0","  0.0","  2.0","  0.0","  0.0","105.0","  0.0","  0.0","  0.0","  0.0"," 20.0","  0.0"," 29.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  1.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  4.0","  0.0","  0.0","  4.0","  3.0","  0.0","  0.0","  4.0","  2.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  4.0"," 87.0","  0.0","  4.0","  0.0"," 65.0","  0.0","  0.0","  0.0","  0.0"," 95.0","  0.0"," 26.0"," 40.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0"," 42.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  2.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"
NA,NA,NA,"109.36"," 10.00","  0.00","  6.00","  0.00","  2.00"," 31.00","  0.00","  0.00","  0.00","  0.00"," 38.00","  0.00"," 74.00","  2.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  3.00","  3.00","  0.00","  0.00","  0.00"," 12.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00"," 23.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00"," 18.00","672.00","  0.00","  4.00","  1.00"," 55.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 34.00"," 40.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 82.82"," 15.00","  0.00","  1.00","  0.00","  0.00"," 22.00","  0.00","  0.00","  0.00","  0.00"," 40.00","  0.00"," 17.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  3.00","  0.00","  0.00","  1.00","  2.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00"," 76.00","900.00","  0.00","  2.00","  0.00"," 59.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 18.00"," 78.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 25.00","  0.00","  3.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 124.88","   6.00","   0.00","4763.00","   0.00","   0.00","  37.00","   0.00","   0.00","   0.00","   0.00","  43.00","   0.00","  20.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   1.00","   3.00","   2.00","   0.00","   0.00","   0.00","   5.00","   0.00","   0.00","   4.00","   4.00","   0.00","   0.00","   0.00","  12.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  14.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  27.00"," 264.00","   0.00","   3.00","   4.00"," 102.00","   1.00","   0.00","   0.00","   0.00","  40.00","   0.00","  30.00","  22.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   3.00","   2.00","   0.00","   0.00"," 365.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 64.01","  2.00","  0.00"," 30.00","  0.00","  0.00"," 52.00","  0.00","  0.00","  0.00","  0.00"," 86.00","  0.00"," 17.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  7.00"," 12.00","  0.00","  0.00","  5.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 12.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","225.00","  0.00","  1.00","  0.00"," 51.00","  0.00","  0.00","  0.00","  0.00","319.00","  0.00","  9.00"," 12.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 92.24"," 12.00","  0.00"," 12.00","  0.00","  2.00"," 32.00","  0.00","  0.00","  0.00","  0.00"," 45.00","  0.00"," 36.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  2.00","  5.00","  1.00","  0.00","  0.00","  0.00"," 14.00","  0.00","  2.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  7.00","377.00","  0.00","  2.00","  0.00"," 70.00","  0.00","  0.00","  0.00","  0.00","  3.00","  2.00"," 24.00"," 36.00","  2.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00"
NA,NA,NA," 79.08","  3.00","  0.00","  4.00","  0.00","  0.00"," 55.00","  0.00","  1.00","  0.00","  0.00","105.00","  1.00"," 34.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  7.00","  0.00","  0.00","  3.00","  6.00","  0.00","  0.00"," 38.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  8.00","177.00","  0.00","  0.00","  1.00","107.00","  0.00","  1.00","  0.00","  0.00","  3.00","  0.00"," 11.00"," 22.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"140.05","  2.00","  0.00"," 13.00","  0.00","  0.00"," 20.00","  0.00","  0.00","  0.00","  0.00"," 47.00","  0.00"," 97.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  8.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00"," 14.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  6.00","  0.00","  0.00","  0.00","  0.00","  3.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  1.00"," 21.00","122.00","  0.00","  0.00","  0.00"," 55.00","  0.00","  3.00","  0.00","  0.00"," 16.00","  0.00"," 18.00"," 13.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"49.08"," 2.00"," 0.00"," 8.00"," 0.00"," 0.00","21.00"," 0.00"," 0.00"," 0.00"," 0.00","69.00"," 0.00","32.00"," 0.00"," 2.00"," 0.00"," 1.00"," 0.00"," 0.00"," 0.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00","12.00","14.00"," 0.00"," 0.00"," 5.00"," 3.00"," 0.00"," 1.00"," 0.00"," 1.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 4.00"," 0.00"," 0.00"," 1.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00","58.00"," 0.00"," 2.00"," 2.00","80.00"," 0.00"," 0.00"," 0.00"," 0.00"," 9.00"," 0.00","16.00","32.00"," 4.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 1.00"," 1.00"," 2.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"," 0.00"
NA,NA,NA," 94.44","  6.00","  0.00","  4.00","  0.00","  0.00"," 10.00","  0.00","  0.00","  1.00","  0.00"," 61.00","  0.00"," 15.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  3.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  3.00","  3.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00"," 33.00","718.00","  0.00","  6.00","  0.00"," 47.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 35.00"," 64.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 20.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  2.00","  0.00","  1.00","  0.00","  0.00","  0.00"
NA,NA,NA," 75.45","  2.00","  1.00","  4.00","  0.00","  0.00"," 34.00","  0.00","  0.00","  0.00","  0.00","121.00","  0.00"," 27.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  5.00"," 10.00","  0.00","  0.00"," 11.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","167.00","  0.00","  0.00","  4.00"," 76.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  6.00","  5.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"  81.32","   2.00","   0.00","   1.00","   0.00","   2.00","  66.00","   0.00","   0.00","   0.00","   0.00","  51.00","   0.00","  21.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   2.00","   1.00","   0.00","   4.00","   1.00","   0.00","   0.00","   0.00","   4.00","   0.00","   2.00","  14.00","   8.00","   0.00","   0.00","   6.00","   8.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   8.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   2.00"," 330.00","   2.00","   7.00","   1.00","  50.00","   0.00","   0.00","   0.00","   0.00","  15.00","   0.00","  44.00","  30.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","1116.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA," 46.54"," 25.00","  0.00","  1.00","  0.00","  0.00"," 39.00","  0.00","  0.00","  0.00","  0.00"," 36.00","  0.00"," 11.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  3.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00"," 11.00","  0.00","  0.00","  1.00","  3.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  3.00","  0.00","  0.00","  1.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  7.00","  0.00","  0.00","  1.00","  4.00","200.00","  0.00","  0.00","  0.00"," 90.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00"," 56.00"," 85.00","  5.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00"," 36.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  8.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 119.83","   8.00","   0.00","1132.00","   0.00","   0.00","  15.00","   0.00","   0.00","   0.00","   0.00"," 139.00","   0.00","  29.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","  11.00","  13.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   4.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","   0.00","   1.00","   0.00","   0.00","   0.00","  12.00"," 248.00","   0.00","   1.00","   6.00","  51.00","   0.00","   0.00","   0.00","   0.00"," 249.00","   0.00","   7.00","  17.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00","   2.00","   0.00","   0.00","   0.00","   0.00","   0.00","   1.00","   3.00","   3.00","   3.00","   0.00","   0.00","   0.00","   0.00","   0.00","   0.00"
NA,NA,NA,"135.51","  1.00","  0.00","  9.00","  0.00","  0.00"," 36.00","  0.00","  0.00","  0.00","  0.00"," 74.00","  0.00"," 20.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  3.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  2.00","  0.00","  3.00","  0.00","  0.00","  0.00","  1.00","  6.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 23.00","202.00","  0.00","  2.00","  5.00"," 31.00","  0.00","  0.00","  0.00","  0.00"," 26.00","  1.00"," 41.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"," 45.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  2.00"
NA,NA,NA," 30.07","  1.00","  0.00"," 50.00","  0.00","  0.00"," 50.00","  0.00","  0.00","  0.00","  0.00","139.00","  0.00"," 33.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00"," 15.00","  2.00","  0.00","  0.00"," 24.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  6.00","  0.00","  0.00","  0.00","  0.00","  1.00","  4.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00","  1.00","147.00","  0.00","  2.00","  2.00"," 37.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 51.6","  0.0","  0.0"," 86.0","  0.0","  0.0"," 27.0","  0.0","  0.0","  1.0","  0.0","101.0","  1.0"," 36.0","  0.0","  1.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0"," 17.0"," 32.0","  1.0","  0.0"," 19.0","  1.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  4.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"," 10.0","248.0","  0.0","  1.0","  0.0"," 66.0","  0.0","  0.0","  0.0","  0.0","200.0","  0.0","  5.0","  3.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  0.0","  9.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"
NA,NA,NA,"126.48","  8.00","  0.00","  5.00","  0.00","  0.00"," 31.00","  0.00","  0.00","  2.00","  0.00"," 48.00","  0.00"," 35.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00"," 10.00","  6.00","  0.00","  0.00","  0.00","  2.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  1.00","  0.00","  0.00","  0.00"," 11.00","281.00","  0.00","  3.00","  3.00","117.00","  0.00","  0.00","  0.00","  0.00"," 76.00","  0.00"," 29.00"," 36.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","143.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA," 25.05","  5.00","  0.00"," 38.00","  0.00","  0.00"," 45.00","  0.00","  1.00","  0.00","  0.00"," 74.00","  0.00"," 23.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  3.00","  1.00","  3.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00","  9.00","  0.00","  0.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 10.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  5.00","350.00","  0.00","  2.00","  3.00"," 96.00","  0.00","  0.00","  0.00","  0.00"," 58.00","  0.00"," 12.00"," 15.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA," 54.19","  4.00","  0.00","147.00","  0.00","  0.00"," 42.00","  0.00","  0.00","  0.00","  0.00","153.00","  0.00"," 46.00","  0.00","  0.00","  0.00","  6.00","  0.00","  0.00","  0.00","  3.00","  0.00","  0.00","  1.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00"," 13.00","  0.00","  0.00"," 16.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  9.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  8.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00"," 82.00","  0.00","  0.00","  1.00"," 57.00","  1.00","  0.00","  0.00","  0.00"," 27.00","  2.00","  1.00","  3.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 11.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  1.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA,"142.18","  3.00","  0.00","  3.00","  0.00","  0.00"," 17.00","  0.00","  0.00","  0.00","  0.00"," 37.00","  0.00"," 25.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00","  2.00","  0.00","  0.00","  0.00","  3.00","  0.00","  2.00","  8.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  0.00","  0.00","  6.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  1.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"," 30.00","510.00","  2.00","  6.00","  0.00"," 50.00","  0.00","  2.00","  0.00","  0.00","  7.00","  0.00"," 30.00"," 62.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00"," 47.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  2.00","  2.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00"
NA,NA,NA," 72.84","  0.00","  0.00","  2.00","  0.00","  0.00"," 70.00","  0.00","  0.00","  0.00","  0.00"," 46.00","  1.00"," 31.00","  0.00","  5.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  2.00","  0.00","  0.00","  1.00"," 11.00","  0.00","  0.00","  1.00"," 24.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  1.00","  3.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  5.00","  0.00","  0.00","  0.00"," 32.00","324.00","  0.00","  4.00","  0.00"," 40.00","  0.00","  0.00","  0.00","  0.00","  2.00","  0.00"," 43.00"," 43.00","  7.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  4.00","  1.00","  0.00","  0.00","  0.00","  0.00","  0.00","  0.00","  1.00"
NA,NA,NA,"104.2"," 13.0","  0.0","  5.0","  0.0","  0.0"," 45.0","  0.0","  0.0","  0.0","  0.0"," 40.0","  0.0"," 26.0","  0.0","  0.0","  0.0","  1.0","  2.0","  0.0","  0.0","  1.0","  0.0","  0.0","  1.0","  0.0","  1.0","  0.0","  0.0","  0.0","  8.0","  0.0","  0.0","  2.0","  1.0","  0.0","  0.0","  0.0"," 26.0","  0.0","  0.0","  5.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  2.0","  0.0","  0.0","  0.0","  0.0","  1.0","  6.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  5.0","914.0","  0.0","  5.0","  0.0"," 73.0","  0.0","  0.0","  0.0","  0.0","563.0","  0.0"," 24.0"," 15.0","  1.0","  0.0","  0.0","  1.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  1.0","  0.0","  1.0","  0.0","  3.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0","  0.0"
