"Depth","Giesecke et al. 2014 (MADCAP) - Calibrated radiocarbon years BP","EPD - Radiocarbon years BP","Sample quantity","Acer","Alchemilla t.","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Angelica archangelica-type","Angelica palustris-type","Angelica sylvestris","Anthemideae undif.","Apiaceae undif.","Apium t.","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Berula erecta","Betula","Brassicaceae","Buxus","Calluna","Campanulaceae","Cardueae undif.","Carum verticillatum","Caryophyllaceae undif.","Castanea","Centaurea","Cichorieae","Cicuta virosa","Cistaceae","Cornus","Corylus","Crassulaceae","Cupressaceae","Cuscuta","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagus","Fallopia","Fern","Fern-Equisetophyta","Filipendula t.","Frangula","Fraxinus","Galium t.","Genisteae","Gentiana t.","Geranium","Halimium/Tuberaria","Hedera","HippophaÃ« rhamnoides","Hydrocotyle","Hypericum undif.","Ilex","IsoÃ«tes","Jasminum","Juglans","Lamiaceae undif.","Laserpitium","Linum t.","Lonicera","Lotus t.","Lycopodium spike...112","Lycopodium spike...113","Lysimachia","Lythrum","Menyanthes","Mercurialis","Morella","Musci","Myriophyllum alterniflorum t.","Myrtus","Nymphaea","Olea t.","Onagraceae","Papaver t.","Parnassia","Paronychieae","Pedicularis","Pentaglottis sempervirens","Petaloid monocot","Phillyrea","Physospermum cornubiense","Picea","Pinus undif.","Pistacia","Plantago","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Portulacaceae t.","Potamogeton","Potentilla t.","Prunus t.","Quercus undif.","Ranunculaceae undif.","Reseda/Sesamoides","Rhamnus","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Saxifraga t.","Saxifragaceae","Scrophulariaceae undif.","Selinum carvifolia","Silaum silaus-type","Solanum","Sparganium","Spergularia t.","Spike tablets","Taxus","Thalictrum","Thymelaeaceae undif.","Trifolium t.","Trinia glauca-type","Typha","Ulmus t.","Urtica t.","Valeriana","Valerianella","Viburnum","Viola","Vitis","Zea"
"1166.5","14019/13737/13434","--/11924/--",NA,"0","0","0","5","0","0","0","0","0","4","16","0","0","48","0","13","0","21","8","0","35","13","0","0","8","0","1","35","0","0","0","0","3","80","0","50","0","1","1","12","0","0","0","0","0","34","0","0","0","1","33","3","4","0","0","0","0","0","16","0","0","0","0","0","0","1","0","1","115","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","22","1","0","0","0","173","0","19","0","635","0","0","0","0","2","0","40","16","0","0","0","0","88","39","0","3","8","0","0","0","0","0","1","1","1","0","0","0","3","0","0","0","0","0","0","0","1","0","0"
"1169.0","14050/13758/13440","--/11946/--",NA,"0","0","2","5","0","0","0","0","0","2","6","0","0","29","0","4","0","64","2","0","24","3","3","0","9","0","0","20","0","2","0","0","7","23","0","17","0","2","2","9","0","0","0","0","0","18","0","0","0","1","13","4","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","3","54","11329","1","0","0","0","0","0","0","0","0","0","0","0","3","4","0","3","1","0","0","0","217","0","16","0","294","0","0","0","0","1","0","13","7","0","0","1","0","45","6","0","1","0","0","0","0","0","0","0","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1171.5","14080/13778/13446","--/11968/--",NA,"0","0","0","4","0","0","0","0","0","2","1","0","0","48","0","4","0","44","2","0","20","5","0","0","7","0","0","21","0","0","0","0","4","11","0","17","0","1","3","4","0","0","0","0","0","15","0","0","0","0","13","1","0","0","0","0","0","0","6","0","0","0","0","3","0","0","0","9","90","11329","0","1","0","0","0","0","0","0","0","0","0","0","3","3","0","4","0","0","0","0","156","0","19","0","388","0","0","0","0","1","0","8","5","0","0","0","0","64","5","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"1174.0","14112/13798/13453","--/11991/--",NA,"0","0","0","1","0","0","0","0","0","1","9","0","0","34","0","6","0","50","2","0","10","6","1","0","10","0","1","14","0","0","0","0","8","9","0","7","0","2","0","4","0","0","0","0","0","5","0","0","1","1","8","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","106","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","3","0","0","0","0","304","0","16","0","330","0","0","3","0","0","0","3","4","2","0","0","0","50","3","0","3","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0"
"1176.5","14143/13818/13460","--/12014/--",NA,"0","0","0","10","0","0","0","0","0","7","7","0","0","39","0","1","0","36","4","0","5","9","0","0","3","0","0","12","0","0","0","0","1","13","0","16","0","0","0","1","0","0","0","0","0","2","0","0","0","0","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","101","11329","1","0","0","0","0","0","0","0","0","0","0","0","2","8","0","12","2","0","0","0","225","0","30","0","416","0","0","0","0","2","0","2","5","0","0","0","0","53","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1179.0","14175/13838/13466","--/12036/--",NA,"0","0","0","4","0","0","0","0","0","1","5","0","0","53","0","10","0","7","5","0","5","8","0","0","6","0","0","14","0","0","0","0","5","11","0","3","0","1","0","4","0","0","0","0","0","0","1","0","0","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","162","11329","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","7","0","0","0","0","254","0","40","0","319","0","0","0","0","0","0","0","0","4","0","0","0","58","2","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1181.5","14206/13858/13473","--/12058/--",NA,"0","0","0","7","0","0","0","0","0","5","9","0","0","81","0","10","0","25","1","0","2","3","0","0","8","0","0","6","0","1","0","0","0","4","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","234","11329","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","180","0","39","0","252","0","0","0","0","1","0","0","0","0","0","1","0","27","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1184.0","14238/13878/13479","--/12081/--",NA,"0","0","0","3","0","0","0","0","0","4","1","0","0","58","0","2","0","2","4","0","2","2","0","0","3","0","0","7","0","0","0","0","1","3","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","186","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","190","0","18","2","139","0","0","0","0","0","0","0","1","0","0","0","0","11","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1186.5","14270/13898/13486","--/12104/--",NA,"0","0","1","5","0","0","0","0","0","8","5","0","0","88","0","6","0","6","0","0","3","7","0","0","2","0","2","12","0","1","0","0","2","4","0","8","0","0","0","3","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","277","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","2","0","0","0","197","0","36","0","274","0","0","0","0","0","0","0","1","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1189.0","14302/13918/13492","--/12126/--",NA,"0","0","0","4","0","0","0","0","0","5","1","0","0","67","0","2","0","8","0","0","2","0","1","0","2","0","1","4","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","0","260","0","14","0","177","0","0","0","0","0","0","1","1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1191.5","14334/13938/13498","--/12148/--",NA,"0","0","0","2","0","0","0","0","0","0","7","0","0","14","0","6","0","468","2","0","11","1","0","0","7","0","0","9","0","0","0","0","3","47","0","18","0","1","1","16","0","2","1","0","0","37","0","0","0","0","15","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","73","11329","0","0","0","0","1","1","0","0","0","0","0","0","0","6","0","0","2","0","0","0","324","0","4","0","254","1","0","0","1","22","0","113","8","1","1","0","0","78","13","1","1","1","0","0","0","0","0","0","5","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0"
"1192.8","14351/13948/13501","--/12160/--",NA,"0","0","0","1","0","0","0","0","0","3","6","1","0","37","0","3","0","422","0","0","21","0","0","0","4","0","0","16","0","1","0","0","0","61","0","25","0","0","0","25","0","0","0","0","0","29","1","0","0","0","9","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","108","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","1","0","2","0","342","0","7","0","289","0","0","0","0","10","0","111","8","0","0","0","0","88","20","0","2","1","0","0","0","0","1","0","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"1194.0","14367/13958/13505","--/12171/--",NA,"0","0","0","0","0","0","0","0","0","1","4","0","0","14","0","1","0","179","1","0","12","0","2","0","2","0","0","7","0","0","0","0","5","27","0","17","0","0","1","12","0","0","0","0","0","23","0","0","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","64","11329","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","1","0","0","0","154","0","7","0","143","0","0","0","0","5","0","53","3","0","0","0","0","24","9","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1196.0","14392/13974/13509","--/12189/--",NA,"0","0","0","1","0","0","0","0","0","2","5","0","0","36","0","7","0","158","1","0","27","1","0","0","4","0","0","17","0","0","0","0","3","71","0","20","0","0","1","13","0","0","0","0","0","28","0","0","1","0","9","2","1","0","0","0","0","0","5","0","0","0","0","2","0","0","0","1","73","11329","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","2","0","0","0","206","0","5","0","339","0","0","0","0","9","0","64","16","4","0","0","0","72","9","0","1","3","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1197.5","14411/13986/13512","--/12202/--",NA,"0","0","1","1","0","0","0","0","0","1","5","0","0","44","0","8","0","117","1","0","27","2","0","0","7","0","1","21","0","1","0","0","1","76","0","34","0","1","0","15","0","0","0","0","0","22","0","0","0","0","13","1","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","96","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","9","0","0","0","0","163","0","3","0","393","0","0","0","0","9","0","38","6","0","0","0","0","97","27","1","1","3","0","0","0","0","0","0","1","1","0","0","3","2","0","0","0","1","0","0","0","0","0","0"
"1199.0","14431/13998/13516","--/12216/--",NA,"0","0","0","2","0","0","0","0","0","2","4","0","0","35","0","13","0","87","3","0","33","8","1","0","6","0","1","23","0","0","0","0","6","72","0","41","0","0","0","13","0","2","1","0","0","44","0","0","0","1","17","3","2","0","0","0","0","0","11","0","0","0","0","2","0","0","0","2","198","11329","0","1","0","0","1","0","0","0","0","0","0","0","0","4","0","10","0","0","0","0","220","0","14","0","521","0","0","0","0","2","0","22","10","2","0","0","0","75","9","0","1","1","0","0","0","0","0","1","0","1","0","1","0","3","0","0","0","0","0","0","0","1","0","0"
"1200.5","14450/14010/13520","--/12230/--",NA,"0","0","0","2","0","0","0","0","0","1","10","0","0","31","0","8","0","84","1","0","30","2","0","0","12","0","0","31","0","0","0","0","4","33","0","18","0","2","1","10","0","2","0","0","0","20","0","0","0","0","15","5","0","0","0","0","0","0","16","0","0","0","0","1","0","1","0","5","177","11329","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","10","3","0","0","0","188","0","6","0","377","0","0","0","0","1","0","12","12","0","0","0","0","73","10","0","1","6","0","1","0","0","2","1","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"1202.0","14470/14022/13524","--/12243/--",NA,"0","0","0","4","0","0","0","0","0","6","9","0","0","46","0","13","0","111","3","0","28","4","0","0","9","0","1","25","0","0","0","0","4","18","0","16","0","2","0","3","0","0","0","0","0","8","0","0","0","0","12","2","0","0","0","0","0","0","13","0","0","0","0","0","0","1","0","5","301","11329","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","8","0","0","0","0","172","0","14","0","319","0","0","0","0","0","0","15","16","0","0","0","0","80","1","0","4","4","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0"
"1204.0","14496/14038/13529","--/12261/--",NA,"0","0","0","4","0","0","0","0","0","0","2","0","0","22","0","0","0","24","1","0","10","1","0","0","4","0","0","11","0","0","0","1","7","6","0","11","0","2","1","2","0","0","0","0","0","13","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","51","11329","0","0","0","0","1","0","1","0","0","0","0","0","0","3","0","2","1","0","0","0","130","0","21","0","253","0","0","0","0","1","0","6","6","0","0","0","0","27","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1206.5","14529/14058/13535","--/12284/--",NA,"0","0","0","7","0","0","0","0","0","8","12","0","0","44","0","5","0","43","1","0","8","3","1","0","11","0","2","16","0","0","0","1","2","17","0","6","0","1","2","1","0","1","1","0","0","3","0","0","0","0","12","4","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","81","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","8","3","0","0","0","211","0","33","1","402","0","0","0","0","2","0","5","4","0","0","1","0","80","1","0","3","5","0","0","0","0","0","1","2","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0"
"1209.0","14561/14078/13541","--/12306/--",NA,"0","0","0","1","0","0","0","0","0","2","6","0","0","24","0","2","0","7","1","0","2","4","0","0","2","0","1","11","0","0","0","0","1","5","0","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","82","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","1","0","0","0","147","0","31","0","196","0","0","0","0","0","0","0","3","3","0","0","0","23","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1211.5","14594/14098/13547","--/12328/--",NA,"0","0","0","4","0","0","0","0","0","4","7","0","0","60","0","3","0","18","1","0","9","7","0","0","10","0","0","15","0","1","0","0","3","5","0","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","16","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","173","11329","4","0","0","0","0","0","0","0","0","0","0","0","0","6","0","5","4","0","0","0","194","0","36","0","356","0","0","0","0","2","0","1","4","0","0","0","1","72","0","0","1","6","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1214.0","14627/14118/13553","--/12351/--",NA,"0","0","0","3","0","0","0","0","0","3","7","0","0","46","0","4","0","7","2","0","1","0","0","0","1","0","0","4","0","0","0","0","1","4","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","141","0","14","0","151","0","0","0","0","0","0","1","0","0","0","0","0","16","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1219.0","14692/14159/13566","--/12396/--",NA,"0","0","0","5","0","0","0","0","0","4","3","0","0","53","0","3","0","4","3","0","1","4","0","0","9","0","0","17","0","1","0","0","3","6","0","6","0","1","2","4","0","0","0","0","0","1","0","0","0","0","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","87","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","254","0","45","1","200","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"1224.0","14757/14199/13578","--/12441/--",NA,"0","0","0","14","0","0","0","0","0","11","2","0","0","81","0","4","0","7","1","0","0","2","0","0","2","0","1","14","0","1","0","0","0","1","0","4","0","0","6","1","0","0","0","0","0","0","0","0","0","0","10","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","202","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","282","0","52","1","239","0","0","0","0","1","0","0","3","0","0","0","0","21","3","1","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1229.0","14824/14239/13591","--/12486/--",NA,"0","0","0","8","0","0","0","0","0","8","4","0","0","52","0","3","0","8","6","0","2","3","0","0","6","0","0","9","0","1","0","0","1","1","0","6","0","0","2","1","0","0","0","0","0","1","0","0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185","0","28","0","167","0","0","0","0","0","0","0","2","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1234.0","14890/14279/13603","--/12531/--",NA,"0","0","0","13","0","0","0","0","0","6","1","0","0","92","0","2","0","5","3","0","0","1","0","0","16","0","0","9","0","0","0","0","0","0","0","9","0","0","1","1","0","0","0","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","179","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","247","0","28","1","155","0","0","0","0","1","0","2","2","0","0","0","0","7","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1239.0","14955/14319/13615","--/12576/--",NA,"0","0","0","8","0","0","0","0","0","7","4","0","0","86","0","0","0","6","4","0","0","1","0","0","5","0","2","3","0","0","0","0","0","1","0","5","0","0","2","1","0","0","0","0","0","1","0","0","0","0","7","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","145","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","1","0","153","0","28","2","137","0","0","0","0","0","0","2","1","0","0","0","0","3","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1244.0","15022/14359/13628","--/12621/--",NA,"0","0","0","8","0","0","0","0","0","8","1","0","0","83","0","3","0","5","1","0","1","0","0","0","1","0","1","3","0","0","0","0","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","137","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","188","0","18","1","110","0","0","0","0","0","0","1","3","1","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1249.0","15088/14399/13640","--/12666/--"," 1","0","0","0","10","0","0","0","2","0","4","0","0","0","147","0","3","0","6","3","0","2","3","0","0","3","0","0","5","0","0","0","0","2","3","0","7","0","0","2","0","0","0","0","0","0","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","347","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","271","0","48","1","161","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1254.0","15155/14439/13652","--/12711/--"," 1","0","0","0","18","0","0","0","1","0","14","4","0","0","137","0","5","0","7","2","0","3","3","0","0","3","0","1","6","0","0","0","0","3","3","0","8","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","295","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","319","0","36","0","170","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1259.0","15221/14479/13664","--/12756/--"," 1","0","0","1","15","0","0","0","0","0","7","2","0","0","87","0","1","0","2","2","0","1","1","0","0","1","0","1","4","0","0","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","285","11329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","249","0","18","1","111","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
