"Depth (cm)","Acacia t.","Acalypha","Acanthaceae undif.","Afzelia","Aizoaceae t.","Alchornea","Alnus","Amaranthaceae undif.","Anthoceros t.","Antidesma t.","Apiaceae undif.","Apocynaceae undif.","Arecaceae undif.","Artemisia","Asteroideae undif.","Balanites","Betula","Bignoniaceae undif.","Blepharis","Boraginaceae undif.","Borreria t.","Boscia","Bosqueia","Boswellia","Brassicaceae","Bryonia","Cadaba","Calligonum","Capparaceae undif.","Carpinus","Cassia","Cedrus","Celastraceae undif.","Celtis","Chrysobalanus t.","Cichorieae","Cistaceae","Cleome","Cocculus","Coffea-type","Cola","Combretaceae","Commiphora","Convolvulaceae","Corylus","Crassulaceae","Cupressaceae","Cyperaceae","Dichrostachys","Diospyros/Euclea t.","Dobera-type","Dodonaea","Ephedra","Erica t.","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Faboideae Undif.","Fagonia","Fagus","Fern","Filipendula t.","Fraxinus","Geraniaceae undif.","Grewioideae","Hedera","Heliotropium","Hippocrateaceae","Hymenocardia","Hyphaene t.","Hypoestes t.","Icacinaceae","Ilex","Indeterminable","Indigofera","Isoberlinia","Jasminum","Jatropha/Croton","Juglans","Justicia t.","Lamiaceae undif.","Lannea","Maerua","Mallotus","Malva undif.","Manilkara","Mark added","Mark founded","Martretia","Monoletes","Morella","Myriophyllum undif.","Myrtaceae undif.","Neurada","Nitraria","Nyctaginaceae","Ochnaceae","Olax","Olea t.","Ostrya","Petaloid monocot","Phillyrea","Phoenix t.","Phyllanthus undif.","Picea","Pinus undif.","Plantago","Platanus","Plumbaginaceae","Poaceae","Podocarpus","Pterocarya","Quercus undif.","Ranunculaceae undif.","Rhizophora","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Sapium","Sapotaceae/Meliaceae","Searsia","Securinega  t.","Solanum","Sterculia","Symplocaceae","Tamarix","Thymelaeaceae undif.","Tilia","Tribulus","Triletes","Tsuga","Typha","Uapaca","Ulmus t.","Urtica t.","Vernonieae","Volume [ml]","Ziziphus/Paliurus"
"  818.9","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","  145.0","    0.0","    0.0","    0.0","    0.0","    0.0","    7.0","    5.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   46.0","    0.0","    0.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","10850.0"," 1400.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    5.0","    1.0","    0.0","    0.0","    0.0","    2.0","    3.0","    0.0","    0.0","  108.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   15.0","    0.0"
"  822.85","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   39.00","    0.00","    0.00","    0.00","    0.00","    6.00","   11.00","    9.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","   25.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    1.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","27000.00"," 9598.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    5.00","    0.00","    0.00","    0.00","   88.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   19.00","    0.00"
"  828","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    0","    1","    1","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    7","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","27000"," 6807","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    8","    0","    0","    0","   27","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   20","    0"
"  833.9","    2.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","   72.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    9.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0","   33.0","    0.0","    0.0","    0.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","   20.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","21700.0"," 2642.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    2.0","    0.0","    0.0","   86.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   13.0","    0.0"
"  837.75","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","   18.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    1.00","    1.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    1.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","27000.00"," 9292.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    5.00","    0.00","    0.00","    0.00","  100.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","   19.50","    0.00"
"  843.1","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","27000.0"," 8922.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    5.0","    1.0","    0.0","    0.0","    5.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   20.0","    0.0"
"  848.9","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","  202.0","    0.0","    0.0","    0.0","    0.0","    0.0","    7.0","   30.0","    0.0","    3.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","    2.0","    0.0","    0.0","    1.0","    0.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    0.0","    0.0","  105.0","    0.0","    0.0","    0.0","    0.0","   11.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   11.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0","   20.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","10850.0"," 1861.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    4.0","    1.0","    0.0","    0.0","  298.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   15.0","    0.0"
"  853.65","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","  101.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.00","    5.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    1.00","    0.00","   12.00","    0.00","    0.00","    0.00","    0.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","  107.00","    0.00","    0.00","    0.00","    0.00","   48.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","27000.00"," 3411.00","    0.00","    3.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    2.00","    0.00","    0.00","    0.00","   60.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   18.00","    0.00"
"  872.62","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   12.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","36168.00"," 2121.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    2.00","    0.00","    0.00","   29.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   16.50","    0.00"
"  873.9","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","  168.0","    0.0","    1.0","    0.0","    1.0","    2.0","    1.0","   18.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","   13.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    0.0","    0.0","   26.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","10850.0","  926.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","    0.0","    0.0","   58.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   18.0","    0.0"
"  877.75","    0.00","    0.00","    1.00","    0.00","    0.00","    1.00","    0.00","   29.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    6.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    4.00","    0.00","    0.00","    0.00","    0.00","    0.00","    2.00","    0.00","    0.00","    0.00","    0.00","    0.00","   38.00","    0.00","    0.00","    0.00","    0.00","    5.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   18.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","27000.00","  917.00","    0.00","    2.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    1.00","    0.00","    0.00","  207.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    5.00","    0.00","    0.00","    0.00","    0.00","   19.00","    0.00"
"  882.9","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    6.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    7.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","27000.0"," 8553.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   30.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","   16.0","    0.0"
"  888.9","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","  140.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","   10.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   15.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    1.0","    0.0","    0.0","    0.0","   22.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   14.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","10850.0","  587.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","  136.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   19.0","    0.0"
"  892.75","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","27000.00"," 1132.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    9.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   18.00","    0.00"
