"age_Calibrated_radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Acer","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Anagallis t.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Buxus","Campanulaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cistaceae","Convolvulaceae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Echium t.","Ephedra","Erica t.","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fern","Fern-Equisetophyta","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Galium t.","Genisteae","Geranium","Hedera","Ilex","Indeterminable","Juglans","Lamiaceae undif.","Linum t.","Lotus t.","Myriophyllum undif.","Olea t.","Ononis t.","Petaloid monocot","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>50 Âµm)","Potamogeton","Potentilla t.","Primulaceae undif.","Quercus deciduous","Quercus evergreen","Quercus subgen. Cerris","Ranunculaceae undif.","Rhamnus","Rhus coriaria","Rosa t.","Rosaceae undif.","Rumex t.","Salix","Sanguisorba t.","Saxifragaceae","Scrophulariaceae undif.","Thalictrum","Tilia","Trifolium t.","Typha","Urtica t.","Vitis"
"11756.4",NA,NA," 1910.5","    9.0","  108.0","    0.0","    0.0","    3.0","    0.0","    0.0","    1.0","    8.0","   85.0","    1.0","    0.0","    2.0","    0.0","    0.0","    6.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","   25.0","    1.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    1.0","    0.0","    2.0","    0.0","    2.0","    0.0","    0.0","    3.0","    2.0","    0.0","    0.0","    3.0","    0.0","   27.0","    2.0","   67.0","    1.0","    0.0","    0.0","    0.0","    2.0","   71.0","    2.0","    5.0","    0.0","    0.0","    0.0","    0.0","   17.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11774.1",NA,NA," 1914.5","    5.0","  105.0","    0.0","    0.0","    8.0","    0.0","    0.0","    1.0","    3.0","   64.0","    2.0","    0.0","    3.0","    0.0","    0.0","   16.0","    0.0","    0.0","    1.0","    0.0","    4.0","    0.0","   18.0","    4.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    0.0","    0.0","    1.0","    3.0","    0.0","    0.0","    5.0","    1.0","   22.0","    3.0","   77.0","    3.0","    0.0","    0.0","    0.0","    5.0","   57.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","   15.0","    1.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    3.0","    0.0","    0.0"
"11809.4",NA,NA," 1922.5","    4.0","  158.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    6.0","   81.0","    2.0","    0.0","    5.0","    1.0","    0.0","   15.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","   27.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    1.0","   11.0","    4.0","   62.0","    1.0","    0.0","    0.0","    0.0","    1.0","   57.0","    1.0","    4.0","    1.0","    0.0","    0.0","    0.0","   18.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0"
"11818.0",NA,NA," 1924.5","    2.0","  172.0","    0.0","    0.0","    5.0","    0.0","    0.0","    0.0","    3.0","   78.0","    2.0","    0.0","    1.0","    0.0","    0.0","   10.0","    0.0","    0.0","    1.0","    2.0","    1.0","    0.0","   21.0","    4.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    2.0","    0.0","    1.0","    1.0","    6.0","    0.0","    0.0","    6.0","    0.0","   24.0","    3.0","   93.0","    2.0","    0.0","    0.0","    0.0","    5.0","   51.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    3.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11861.2",NA,NA," 1934.5","    4.0","  115.0","    0.0","    0.0","   11.0","    0.0","    0.0","    0.0","    7.0","   74.0","    1.0","    0.0","    3.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","   20.0","    4.0","    0.0","    0.0","    2.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    1.0","    0.0","    0.0","    6.0","    3.0","    0.0","    0.0","    2.0","    2.0","   14.0","    4.0","   65.0","    2.0","    0.0","    0.0","    0.0","    4.0","   38.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","   19.0","    1.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"11874.1",NA,NA," 1937.5","    7.0","  143.0","    0.0","    0.0","    8.0","    0.0","    0.0","    0.0","    9.0","   92.0","    3.0","    0.0","    1.0","    0.0","    0.0","    6.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","   22.0","    3.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    1.0","    0.0","    0.0","    0.0","    3.0","    0.0","    0.0","    7.0","    0.0","   18.0","    2.0","   72.0","    4.0","    0.0","    0.0","    0.0","    6.0","   42.0","    1.0","    5.0","    1.0","    0.0","    0.0","    0.0","   18.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0"
"11904.0",NA,NA," 1944.5","    2.0","  108.0","    0.0","    0.0","    6.0","    0.0","    0.0","    2.0","    9.0","  105.0","    1.0","    0.0","    6.0","    0.0","    0.0","    6.0","    0.0","    0.0","    5.0","    1.0","    1.0","    0.0","   41.0","    4.0","    0.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    8.0","    0.0","    2.0","    0.0","    1.0","    5.0","    2.0","    0.0","    0.0","    6.0","    1.0","   27.0","    7.0","   74.0","    2.0","    0.0","    0.0","    0.0","    7.0","   50.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","   12.0","    1.0","    0.0","    0.0","    2.0","    2.0","    0.0","    0.0","    1.0","    1.0","    0.0"
"11933.7",NA,NA," 1951.5","    3.0","  140.0","    0.0","    0.0","    4.0","    0.0","    0.0","    1.0","    6.0","   98.0","    4.0","    0.0","    3.0","    0.0","    0.0","    1.0","    0.0","    0.0","    2.0","    0.0","    5.0","    0.0","   27.0","    2.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    3.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    3.0","    1.0","   29.0","    8.0","   55.0","    3.0","    0.0","    0.0","    0.0","    8.0","   30.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    7.0","    1.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    1.0","    1.0","    0.0"
"11960.6",NA,NA," 1956.5","    4.0","  148.0","    0.0","    0.0","   15.0","    0.0","    0.0","    0.0","    8.0","  103.0","    2.0","    0.0","    3.0","    0.0","    0.0","    6.0","    0.0","    2.0","    3.0","    2.0","    6.0","    0.0","   17.0","    1.0","    0.0","    0.0","    0.0","    1.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    3.0","    1.0","    0.0","    0.0","    4.0","    0.0","   27.0","    8.0","   37.0","    0.0","    0.0","    1.0","    0.0","    9.0","   40.0","    3.0","    0.0","    0.0","    0.0","    0.0","    0.0","    4.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    1.0","    0.0","    0.0"
"11999.6",NA,NA," 1961.5","    2.0","   14.0","    0.0","    0.0","   22.0","    0.0","    0.0","    2.0","   11.0","  145.0","    4.0","    0.0","    3.0","    0.0","    0.0","    3.0","    0.0","    1.0","    2.0","    2.0","    6.0","    0.0","   24.0","    3.0","    0.0","    0.0","    3.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    1.0","    2.0","    0.0","    0.0","    0.0","    0.0","    1.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    0.0","    2.0","    0.0","   22.0","    6.0","   66.0","    0.0","    0.0","    0.0","    0.0","   37.0","   49.0","    0.0","    2.0","    0.0","    0.0","    0.0","    0.0","    7.0","    1.0","    0.0","    0.0","    0.0","    2.0","    0.0","    0.0","    2.0","    0.0","    0.0"
