"Depth cm","Meadows chron cal BP (CLAM)","...402","...81","Acanthus","Acer","Aellenia-type1","Agathophora-type1","Algae","Alismataceae","Alnus","Amaranthaceae undif.","Ambrosia t.","Amygdalus-type","Amygdalus-type1","Anagallis t.","Anthemideae undif.","Apiaceae undif.","Apium t.","Arboreal pollen","Arbutus","Artemisia","Asphodelus t.","Asteroideae undif.","Astoma-type","Astoma-type1","Asyneuma-type","Asyneuma-type1","Betula","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Butomus","Calligonum","Campanulaceae","Cannabaceae undif.","Cardueae undif.","Carpinus","Caryophyllaceae undif.","Castanea","Casuarina","Cedrus","Centaurea","Ceratonia","Cichorieae","Cistaceae","Clematis-type","Convolvulaceae","Corylus","Crassulaceae","Crozophora","Crozophora1","Cupressaceae","Cuscuta","Cyclamen","Cyperaceae","Datisca cannabina","Dipsacaceae","Echinops","Echium t.","Elatine","Ephedra","Erica t.","Erodium","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fagus","Fern","Fern-Lycopodiaceae","Filipendula t.","Fraxinus","Genisteae","Geranium","Gymnocarpos-type","Gymnocarpos-type1","Haplophyllum","Hedera","Heliotropium","Hippophae","Hypecoum","Hypericum undif.","Indeterminable","Juglans","Lamiaceae undif.","Leontice","Linum t.","Lonicera","Loranthus","Lycium","Lysimachia","Lythrum","Malva","Matthiola","Mercurialis","Morus","Musci","Myriophyllum spicatum/verticillatum t.","Myrtus","Nitraria","Non-arboreal pollen","Nuphar","Nymphaea","Ochradenus-type1","Olea t.","Onagraceae","Ononis t.","Papaver t.","Periploca","Petaloid monocot","Phillyrea","Phoenix t.","Phyla t.","Pinus undif.","Pistacia","Plantago","Platanus","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Polygonum t.","Populus","Potamogeton","Potentilla t.","Prosopis t.","Psoralea","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Resedaceae undiff.","Rhamnus","Rheum","Rhus coriaria","Rhus tripartita-type","Ricinus","Rosa t.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sambucus","Sanguisorba t.","Sarcopoterium","Scrophulariaceae undif.","Solanum","Sparganium","Styrax","Synelcosciadium-type","Synelcosciadium-type1","Tamarix","Thalictrum","Theligonum","Thesium","Thymelaeaceae undif.","Trifolium t.","Typha","Ulmus t.","Urtica t.","Valeriana t.","Valerianaceae undif.","Verbena t.","Viburnum","Viola","Vitis","Ziziphus/Paliurus","Zygophyllum t."
" 1310","10138","    0","    0","    0","    0","    0","    0","    0","    0","    0","   43","    0","    0","    0","    0","    5","   31","    1","  505","    0","   38","    0","    3","    0","    0","    0","    0","    1","    0","    0","    8","    0","    1","    0","    0","    2","    0","    0","    0","    0","    2","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   16","    4","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    7","    0","    0","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   12","    0","    0","    0","    0","    0","    0","    0","    0","   14","    0","    0","    2","    0","    0","    1","    0","    0","  328","    0","    4","    0","    3","    0","    0","    0","    0","    1","    0","    0","    0","    3","    7","    1","    3","    0","  154","    9","    5","    0","    0","    0","    0","    0","  440","   24","    9","    0","    0","    0","    0","    0","    0","    0","    0","    5","    3","   12","    0","    0","    0","    1","    1","   31","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    0","    0","    0","    0","    0","    0","    0","    6","    0","    0"
" 1330","10323","    0","    0","    0","    0","    0","    4"," 1096","    0","    0","   56","    0","    0","    0","    0","   12","   32","    2","  543","    0","   38","    0","    2","    0","    0","    0","    0","    0","    0","    0","   14","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    4","    0","   10","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   34","   12","    2","    0","    0","    0","    2","    0","    0","    0","    0","    2","    0","    1","    0","    0","   20","    0","    0","    0","    0","    0","    2","    2","    0","    0","    2","   10","    0","    2","    0","    0","    0","    0","    0","    0","    8","    0","    0","    4","    0","    0","    0","    0","    0","  658","    0","    5","    0","    3","    0","    0","    0","    0","    6","    0","    0","    0","    4","   16","    4","   28","    2","  376","   12","    4","    0","    0","    0","    0","    0","  373","   37","    4","    0","    0","    2","    0","    0","    0","    0","    2","   12","   20","   46","    0","    0","    0","    8","    2","   14","    0","    0","    0","    0","    0","    2","    0","    0","    0","    2","    0","    0","    0","    0","    0","    2","    0","   14","    0","    0"
" 1340","10415","    0","    0","    0","    0","    0","    0","    0","    1","    0","   40","    0","    0","    0","    0","    2","   34","    0","  492","    0","   26","    0","    4","    0","    0","    0","    0","    0","    0","    0","   15","    0","    1","    0","    0","    2","    0","    0","    0","    0","    0","    1","    0","    4","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","   53","    3","    0","    0","    0","    0","    1","    0","    0","    0","    0","    2","    0","    8","    0","    0","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    8","    0","    3","    0","    0","    0","    0","    0","    0","   17","    0","    1","    1","    0","    0","    0","    0","    0","  388","    2","    2","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    3","   13","    2","    6","    0","  222","    9","    3","    0","    0","    0","    0","    0","  439","   17","   41","    0","    0","    0","    0","    0","    0","    0","    0","    0","    4","    5","    0","    0","    1","    1","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    4","    0","    0"
" 1360","10600","    0","    0","    0","    1","    0","    0","    0","    0","    1","   71","    0","    0","    0","    0","   11","   36","    0","  515","    0","   32","    4","   16","    0","    0","    0","    0","    0","    0","    0","    9","    0","    1","    1","    0","    1","    0","    0","    0","    0","    2","    7","    0","   13","    0","    0","    0","    0","    0","    0","    0","    3","    0","    0","   50","    6","    0","    0","    0","    0","    2","    0","    0","    0","    0","    4","    0","    1","    0","    0","    9","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","   12","    0","    1","    0","    0","    0","    0","    0","    0","   19","    0","    0","    0","    0","    0","    0","    0","    0","  617","    1","   15","    0","    3","    0","    0","    0","    0","    2","    0","    0","    0","    3","   12","    5","   26","    0","  342","   12","    2","    0","    0","    0","    0","    0","  384","   33","   15","    0","    3","    2","    0","    0","    0","    0","    0","    4","   17","   24","    0","    0","    1","    0","    0","   19","    0","    0","    0","    0","    0","    4","    0","    0","    0","    2","    0","    3","    0","    0","    0","    0","    0","   10","    0","    1"
" 1390","10877","    0","    0","    0","    0","    0","    0","    0","    0","    0","   29","    0","    0","    0","    0","    5","   41","    0","  371","    0","   16","    0","    7","    0","    0","    0","    0","    0","    0","    0","   11","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    4","    0","   19","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","   35","    3","    2","    0","    0","    0","    0","    0","    0","    0","    0","    2","    0","    1","    0","    0","    9","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   16","    0","    2","    0","    0","    0","    0","    0","    0","    8","    0","    2","    4","    0","    0","    1","    0","    0","  467","    0","    7","    0","    0","    1","    0","    0","    0","    3","    0","    0","    0","    8","    8","    5","    8","    0","  269","    5","    4","    0","    0","    0","    0","    0","  300","   22","   14","    0","    0","    1","    0","    0","    0","    0","    0","    5","   14","   10","    0","    1","    1","    1","    2","   17","    0","    0","    0","    0","    1","    3","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    4","    0","    0"
" 1420","11154","    0","    0","    0","    0","    0","    0","    0","    1","    0","   41","    0","    0","    0","    2","   10","   31","    0","  201","    0","   20","    0","    3","    0","    0","    0","    0","    2","    0","    0","    7","    0","    2","    0","    0","    0","    0","    0","    0","    0","    1","    1","    0","   14","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   31","    2","    1","    0","    0","    0","    2","    0","    0","    0","    0","    1","    0","    4","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    8","    0","    1","    0","    0","    0","    0","    0","    0","    8","    0","    1","    2","    0","    0","    0","    0","    0","  383","    0","   15","    0","    1","    1","    0","    0","    0","    0","    0","    0","    0","    3","    2","    7","    4","    0","  203","    8","    1","    0","    0","    0","    0","    0","  154","   10","   15","    0","    0","    0","    0","    0","    0","    0","    0","    2","    6","   10","    0","    0","    0","    3","    0","   17","    0","    0","    0","    0","    0","    4","    0","    0","    0","    8","    0","    0","    0","    0","    0","    0","    0","    7","    0","    0"
" 1450","11431","    0","    0","    0","    0","    0","    0","    0","    0","    0","   62","    0","    0","    0","    0","    9","   58","    1","  243","    0","   86","    0","    9","    0","    0","    0","    0","    0","    0","    0","    8","    0","    0","    2","    0","    1","    0","    0","    0","    0","    0","    8","    0","    4","    1","    0","    0","    0","    0","    0","    0","    0","    1","    0","   32","    2","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    1","    0","    0","    4","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","   16","    0","    0","    0","    0","    0","    0","    0","    0","    7","    1","    0","    0","    0","    0","    9","    0","    1","  583","    0","    3","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    3","    0","    0","    1","    0","  276","   10","   21","    0","    0","    0","    0","    0","  193","   19","   17","    0","    0","    1","    0","    0","    0","    0","    0","   12","    2","   18","    0","    0","    0","    0","    1","   64","    0","    0","    0","    0","    1","    1","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    3","    0","    0"
" 1475","11663","    0","    0","    0","    2","    0","    0","    0","    0","    0","  106","    0","    0","    0","    1","    8","   45","    0","  187","    0","   84","    0","    7","    0","    0","    0","    0","    0","    1","    0","    8","    0","    0","    2","    0","    6","    0","    0","    0","    0","    2","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    3","    0","    0","   55","    3","    0","    0","    0","    0","    3","    0","    0","    0","    0","    5","    0","    3","    0","    0","   19","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","   12","    0","    4","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","   17","    0","    0","  599","    0","    3","    0","    0","    0","    0","    1","    0","    2","    0","    0","    0","    4","    0","    0","    0","    0","  253","   21","   21","    0","    0","    0","    0","    0","  122","    3","   18","    0","    0","    0","    0","    0","    0","    0","    0","    8","    2","   29","    0","    0","    1","    2","    0","   69","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0"
" 1490","11801","    0","    0","    0","    0","    0","    0","    0","    0","    0","   46","    0","    0","    0","    0","    3","   18","    1","   78","    0","   28","    0","    2","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    2","    0","    1","    0","    0","    0","    0","    0","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   33","    0","    1","    0","    0","    0","    2","    0","    0","    0","    0","    3","    0","    1","    0","    0","    5","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   13","    0","    1","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    1","    0","    0","  240","    0","    2","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    2","    0","    0","    0","    0","  117","    2","    4","    0","    0","    0","    0","    0","   59","    3","   13","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","    7","    1","    0","    0","    0","    0","   32","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1500","11894","    0","    0","    0","    0","    0","    0","    0","    0","    0","   52","    0","    0","    0","    0","    3","   31","    2","   83","    0","   31","    0","    3","    0","    0","    0","    0","    0","    0","    0","   18","    0","    1","    1","    0","    4","    0","    0","    0","    0","    2","    5","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   35","    2","    1","    0","    0","    0","    1","    0","    0","    0","    0","    1","    0","    2","    0","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   16","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    1","    0","    0","    0","    2","    0","    0","  402","    0","    4","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    2","    0","    1","    0","    0","  209","   14","    9","    0","    0","    0","    0","    0","   55","    5","   13","    0","    0","    0","    0","    0","    0","    0","    0","    3","    0","   13","    0","    0","    0","    1","    0","   35","    0","    0","    0","    0","    0","    1","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1530","12171","    0","    0","    0","    0","    0","    0","    0","    0","    0","   88","    0","    0","    0","    1","    0","   29","    5","  133","    0","   52","    0","    2","    0","    0","    0","    0","    0","    0","    0","   14","    0","    0","    0","    0","    2","    0","    0","    0","    0","    1","    8","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   51","    2","    1","    0","    0","    0","    3","    0","    0","    0","    0","    1","    0","    4","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0","   10","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   11","    0","    0","  455","    0","    4","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    3","    0","    1","    3","    0","  209","   14","    9","    0","    0","    0","    0","    0","  100","    3","   28","    0","    0","    1","    0","    0","    0","    0","    0","    4","    2","   14","    0","    0","    1","    3","    0","   58","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1540","12263","    0","    0","    0","    1","    0","    0","    0","    0","    0","   53","    0","    0","    0","    0","    6","   33","    0","   77","    0","   42","    0","    0","    0","    0","    0","    0","    0","    0","    0","    6","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    3","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   25","    2","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","   19","    0","    0","    4","    0","    1","    0","    0","    0","    0","    0","    1","    0","    0","    7","    0","    1","    1","    0","    0","    0","    0","    2","    1","    1","    0","    0","    0","    0","   25","    0","    1","  289","    0","    4","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    1","    0","  109","    8","   10","    0","    0","    0","    0","    0","   60","    2","   19","    0","    0","    0","    0","    0","    0","    0","    0","    4","    0","    6","    1","    0","    1","    0","    0","   48","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1570","12540","    0","    0","    0","    0","    0","    0","    0","    0","    1","   81","    0","    2","    0","    0","    9","   92","    4","  317","    0","  100","    0","   17","    0","    0","    0","    0","    1","    0","    0","   33","    1","    0","    7","    0","    6","    0","    0","    0","    0","    1","   10","    0","   22","    0","    0","    0","    0","    0","    0","    0","    7","    0","    0","   74","    0","    2","    0","    0","    0","    2","    0","    0","    0","    1","    5","    0","    1","    0","    0","   16","    0","    0","    0","    0","    0","    3","    0","    0","    0","    0","   29","    0","    0","    0","    0","    0","    0","    0","    0","    3","    0","    1","    0","    0","    0","   30","    0","    0","  861","    1","   12","    0","    3","    1","    0","    0","    0","    1","    0","    0","    0","    6","    2","    0","    3","    0","  385","   38","   19","    0","    0","    0","    0","    0","  216","   14","   59","    0","    2","    3","    0","    0","    0","    0","    0","   12","    3","   34","    0","    0","    0","    1","    0","   54","    0","    0","    0","    4","    2","    0","    0","    1","    0","    1","    0","    0","    0","    0","    0","    0","    0","    2","    0","    0"
" 1590","12725","    0","    0","    0","    2","    0","    0","    0","    0","    0","   31","    0","    0","    0","    0","    4","   20","    1","   77","    0","   32","    0","    4","    0","    0","    0","    0","    0","    0","    0","   16","    1","    0","    1","    0","    1","    0","    0","    0","    0","    1","    0","    0","    3","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","   18","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    2","    0","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    5","    0","    2","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   11","    0","    0","  291","    0","    2","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    7","    0","    1","    0","    0","  150","    6","    8","    0","    0","    0","    0","    0","   45","    0","   33","    0","    0","    0","    0","    0","    0","    0","    0","    7","    0","   16","    0","    0","    0","    0","    0","   25","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1600","12818","    0","    0","    0","    2","    0","    0","    0","    0","    0","   43","    0","    0","    0","    0","    7","   29","    2","  109","    0","   44","    0","    9","    0","    0","    0","    0","    0","    0","    0","   14","    0","    0","    1","    0","    1","    0","    0","    0","    0","    1","    3","    0","    3","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","   58","    0","    1","    0","    0","    0","    0","    0","    0","    0","    1","    4","    0","    2","    0","    0","    7","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    9","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    5","    0","    0","  387","    0","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    8","    0","    1","    1","    0","  196","   10","   11","    0","    0","    0","    0","    0","   69","    3","   56","    0","    0","    0","    0","    0","    0","    0","    0","    3","    1","   16","    0","    0","    1","    0","    0","   37","    0","    0","    0","    0","    0","    0","    0","    0","    0","    2","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1612","12929","    0","    0","    0","    0","    0","    0","    0","    0","    0","   18","    0","    0","    0","    0","    2","   22","    0","   75","    0","   33","    0","    6","    0","    0","    0","    0","    0","    0","    0","   12","    0","    0","    0","    0","    3","    0","    0","    0","    0","    1","    5","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   48","    0","    0","    0","    0","    0","    2","    0","    0","    0","    0","    0","    0","    2","    0","    0","    6","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   13","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    7","    0","    0","  237","    0","    6","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    6","    0","    1","    0","    0","  104","   10","    9","    0","    0","    0","    0","    0","   57","    0","   31","    0","    0","    0","    0","    0","    0","    0","    0","    1","    1","    5","    0","    0","    0","    0","    0","   41","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0"
" 1625","13049","    0","    0","    0","    0","    0","    0","    0","    0","    0","   28","    0","    0","    0","    0","    2","   22","    1","  104","    0","   28","    0","    1","    0","    0","    0","    0","    0","    0","    0","   10","    0","    0","    2","    0","    3","    0","    0","    1","    0","    1","    6","    0","   11","    1","    0","    0","    1","    0","    0","    0","    1","    0","    0","   50","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    6","    0","    5","    0","    0","    9","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","   13","    0","    2","    1","    1","    0","    1","    0","    0","    1","    0","    0","    1","    0","    1","   11","    0","    0","  334","    0","   13","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    8","    0","    4","    1","    0","  167","   16","    8","    0","    0","    0","    0","    0","   64","    0","   48","    0","    0","    0","    0","    0","    0","    0","    0","    4","    0","   15","    0","    0","    2","    0","    0","   36","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    1","    0","    0","    0","    0","    0","    1","    0","    0"
